year,month,supplier,item_code,item_description,item_type,retail_sales,retail_transfers,warehouse_sales,total_sales,transfer_ratio,demand,date
2020,3,PUNTO VINO LLC,333861,PAMPLEMOUSSE ROSE GRAPEFRUIT/PEACH - 750ML,WINE,1.4,0.0,0.0,1.4,0.0,1.4,2020-03-01
2020,3,MONSIEUR TOUTON SELECTION,333870,VILLA JOLANDA ST VALENTINE I LOVE YOU SPUM - 187ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,333878,MCKENZIES ORIGINAL HARD CIDER - 12OZ,BEER,0.0,0.0,5.0,5.0,0.0,5.0,2020-03-01
2020,3,MONSIEUR TOUTON SELECTION,333881,VILLAGES DE FRANCE P/NOIR - 750ML,WINE,0.08,0.0,0.0,0.08,0.0,0.08,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,333882,MCKENZIES BLK CHERRY HARD CIDER - 12OZ,BEER,0.0,0.0,7.0,7.0,0.0,7.0,2020-03-01
2020,3,ROYAL WINE CORP,33391,B HERZOG ZIN - 750ML,WINE,0.4,0.0,1.0,1.4,0.0,1.4,2020-03-01
2020,3,POTOMAC SELECTIONS INC,333931,RAVENTOS I BLC CONCA DEL RIU ANOIA DE NIT BRUT ROSE - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",333938,MOUNTAIN VIEW TABLE WH - 750ML,WINE,0.08,0.0,2.0,2.08,0.0,2.08,2020-03-01
2020,3,SAN ANTONIO WINERY INC,333953,STELLA ROSA ROSSO - 750ML,WINE,21.75,26.0,15.0,36.75,0.7074829931972789,62.75,2020-03-01
2020,3,ELITE WINES IMPORTS,333968,SALASAR CREMANT LIMOUX BRUT - 750ML,WINE,0.72,0.0,0.0,0.72,0.0,0.72,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,333972,OYSTER BAY CHARD - 750ML,WINE,28.21,23.0,8.0,36.21,0.6351836509251588,59.21,2020-03-01
2020,3,WINE BRIDGE IMPORTS INC,333973,NAI E SENORA ALBARINO - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,KYSELA PERE ET FILS LTD,333975,ALAIN DE LA TREILLE TOURAINE S/BLC - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,333976,RIO MADRE RIOJA TEMP - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,ROBERT OATLEY VINEYARDS INC,333979,HONEY BADGER SW RED - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,THE TRITON COLLECTION INC,333982,LIVE A LOT WILDLY WICKED WH - 3L,WINE,0.0,0.0,8.0,8.0,0.0,8.0,2020-03-01
2020,3,THE TRITON COLLECTION INC,333992,LIVE A LOT REALLY RAVISHING RED - 3L,WINE,1.5,1.0,9.0,10.5,0.09523809523809523,11.5,2020-03-01
2020,3,ROBERT OATLEY VINEYARDS INC,334024,BELLINGHAM CITRUS GROVE CHEN BL - 750ML,WINE,0.0,0.0,4.0,4.0,0.0,4.0,2020-03-01
2020,3,ROBERT OATLEY VINEYARDS INC,334045,BOSCHENDAL ROSE GARDEN ROSE - 750ML,WINE,1.38,1.0,0.0,1.38,0.7246376811594204,2.38,2020-03-01
2020,3,LCF WINE COMPANY LLC,334059,SAND POINT S/BLC - 750ML,WINE,0.0,0.0,54.0,54.0,0.0,54.0,2020-03-01
2020,3,LCF WINE COMPANY LLC,334061,SAND POINT CAB - 750ML,WINE,0.0,0.0,16.0,16.0,0.0,16.0,2020-03-01
2020,3,LCF WINE COMPANY LLC,334063,SAND POINT CHARD - 750ML,WINE,0.0,0.0,11.0,11.0,0.0,11.0,2020-03-01
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,334072,GILGAL P/NOIR - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,334093,THREE THIEVES P/NOIR - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,SUTTER HOME WINERY INC,334096,THREE THIEVES CAB  - 750ML,WINE,0.0,0.0,14.0,14.0,0.0,14.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,334112,MER SOLEIL SANTA LUCIA CHARD - 750ML,WINE,0.58,0.0,1.0,1.58,0.0,1.58,2020-03-01
2020,3,THE HESS COLLECTION,334127,HESS COLLECTION N/V CHARD  - 750ML,WINE,1.47,2.0,0.0,1.47,1.3605442176870748,3.4699999999999998,2020-03-01
2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,33413,DELOACH CAL CAB - 750ML,WINE,0.32,0.0,6.0,6.32,0.0,6.32,2020-03-01
2020,3,PWSWN INC,334135,ERIAL CRIANZA 12 - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,OSLO ENTERPRISE,334167,CH VIGNOL BORD ROSE 14 - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-03-01
2020,3,OSLO ENTERPRISE,334172,DOM LA CROIX BELLE ROSE 14 - 750ML,WINE,0.0,0.0,4.0,4.0,0.0,4.0,2020-03-01
2020,3,KOBRAND CORPORATION,334178,LUCANO AMARO - 750ML,LIQUOR,0.72,2.0,0.0,0.72,2.7777777777777777,2.7199999999999998,2020-03-01
2020,3,BANVILLE & JONES WINE MERCHANTS,334182,MOUTON NOIR O.P.P P/NOIR - 750ML,WINE,5.56,3.0,1.0,6.56,0.4573170731707317,9.559999999999999,2020-03-01
2020,3,TRI-VIN IMPORTS,334184,MERINO OLD VINES RED 13 - 750ML,WINE,6.17,6.0,4.0,10.17,0.5899705014749262,16.17,2020-03-01
2020,3,PERNOD RICARD USA LLC,334203,ABSOLUT LIME VODKA 1L,LIQUOR,0.56,0.0,0.0,0.56,0.0,0.56,2020-03-01
2020,3,CONSTANTINE WINES INC,334234,MAQUIS LIEN - 750ML,WINE,0.17,0.0,0.0,0.17,0.0,0.17,2020-03-01
2020,3,CONSTANTINE WINES INC,334237,KALARIS CAB - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,WILLIAM HARRISON IMPORTS,334261,TERRE D VALGRANDE PRIM - 750ML,WINE,0.85,0.0,0.0,0.85,0.0,0.85,2020-03-01
2020,3,MONSIEUR TOUTON SELECTION,334282,VILLA JOLANDA MOSC D' ASTI - 187ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,DOPS INC,334296,SANTA CAROLINA RESA DE FAMILIA CAB - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,DOPS INC,334298,SANTA CAROLINA RESA DE FAMILIA CARMN - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,DOPS INC,334302,SANTA CAROLINA RES S/BLC - 750ML,WINE,0.08,0.83,0.0,0.08,10.375,0.9099999999999999,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,334353,OLE SMOKY BLKBRY MOONSHINE - 750ML,LIQUOR,4.4,3.0,0.0,4.4,0.6818181818181818,7.4,2020-03-01
2020,3,DEUTSCH FAMILY WINE & SPIRITS,334373,LAYER CAKE S/BLC - 750ML,WINE,5.39,1.0,4.0,9.39,0.10649627263045792,10.39,2020-03-01
2020,3,PUNTO VINO LLC,334383,GIUGGIOLO ROSSO TOSCANA - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,E & J GALLO WINERY,334399,LOUIS MARTINI CAL CAB - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-03-01
2020,3,PUNTO VINO LLC,334470,LA CAPPUCCINA ROSE - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,334477,MICHEL TORINO D/D CAB RES - 750ML,WINE,0.33,0.0,0.0,0.33,0.0,0.33,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,334530,EL SILENCIO ESPADIN MEZCAL - 750ML,LIQUOR,39.62,37.0,4.0,43.62,0.8482347546996791,80.62,2020-03-01
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",334541,MERLIN-CHERRIER SANCERRE - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,PWSWN INC,334593,CHEF GEOFF'S DAILY CHARD - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-03-01
2020,3,PWSWN INC,334595,CHEF GEOFF'S DAILY CAB - 750ML,WINE,0.0,0.0,14.0,14.0,0.0,14.0,2020-03-01
2020,3,LANTERNA DISTRIBUTORS INC,334607,CH DE MARJOLET CDR ROUGE - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-03-01
2020,3,GRAPES OF SPAIN INC,334636,ANGEL DE ARROCAL 11 - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,334638,THE ARCHIVIST 15 CC P/GRIG - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,33464,PATRON TEQUILA - SILVER - 750ML,LIQUOR,144.18,166.92,48.0,192.18,0.868560724320949,359.1,2020-03-01
2020,3,MONSIEUR TOUTON SELECTION,334662,ROCCA DI FABBRI MONTEFALCO ROSSO - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,MONSIEUR TOUTON SELECTION,334666,MAPRECO VIN VERDE ROSE - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,LUNEAU USA INC,334688,CH LA GRAVIERE RED BORD - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,LUNEAU USA INC,334690,CH GRAVIERE ENT-D-MER - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,334695,HOUSE S/BLC - 3L BOX,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,334697,HOUSE MALB - 3L BOX,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,334728,RUFFINO PROSECCO - 375ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,334740,PENNER ASH WILLIAMETTE P/NOIR - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-03-01
2020,3,FREE RUN WINE MERCHANTS LLC,334748,FIELD REC. FICTION RED 13 - 750ML,WINE,0.0,0.0,4.0,4.0,0.0,4.0,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,334750,CAVICCHIOLI 1928 PROSECCO - 750ML,WINE,2.95,2.0,10.0,12.95,0.15444015444015444,14.95,2020-03-01
2020,3,DIONYSOS IMPORTS INC,334758,DOM CALOT MORGAN CRU BEAUJ - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,DIONYSOS IMPORTS INC,334768,CASA DE SANTAR DAO RED 10 - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,STOLI GROUP (USA) LLC,33480,STOLICHNAYA VODKA - ORANGE - 1L,LIQUOR,8.71,7.0,1.0,9.71,0.7209062821833161,16.71,2020-03-01
2020,3,MONSIEUR TOUTON SELECTION,334810,CANTINA GABRIELE MOSCATO KOS - 375ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",334817,SEA PEARL S/BLC - 750ML,WINE,2.87,4.0,31.0,33.87,0.118098612341305,37.87,2020-03-01
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",334819,CORTESE NEBB - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,BARON FRANCOIS LTD,334824,CH DE MONTGUERET ROSE D'ANJOU - 750ML,WINE,0.4,0.0,0.0,0.4,0.0,0.4,2020-03-01
2020,3,BARON FRANCOIS LTD,334870,PARK COGNAC XO - 750ML,LIQUOR,0.34,0.0,0.0,0.34,0.0,0.34,2020-03-01
2020,3,BARON FRANCOIS LTD,334873,PARK COGNAC BORDERIES - 750ML,LIQUOR,1.53,0.0,0.0,1.53,0.0,1.53,2020-03-01
2020,3,BARON FRANCOIS LTD,334913,PARK COGNAC VSOP - 750ML,LIQUOR,2.72,0.0,0.0,2.72,0.0,2.72,2020-03-01
2020,3,PWSWN INC,334943,BRYN MAWR WILLAMETTE VLY CHARD 14 - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,MONSIEUR TOUTON SELECTION,334957,LAVENDETTE ROSE DE PROV - 750ML,WINE,0.24,0.0,1.0,1.24,0.0,1.24,2020-03-01
2020,3,DIONYSOS IMPORTS INC,334959,PETIT BALTHAZAR VIOG-S/BLC 14 - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,FREE RUN WINE MERCHANTS LLC,334968,BEELGARA SHZ 13 - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,FREE RUN WINE MERCHANTS LLC,334976,FOSSIL POINT P/NOIR 13 - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,FREE RUN WINE MERCHANTS LLC,334988,EOLA HILLS P/NOIR 13 - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-03-01
2020,3,ELITE WINES IMPORTS,335003,BESO DE RECHENNA CAVA - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,BARON FRANCOIS LTD,335007,CH DE LA DEIDIERE ROSE - 750ML,WINE,1.24,0.0,0.0,1.24,0.0,1.24,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335022,K JACKSON GR RES P/NOIR - 750ML,WINE,0.17,0.0,0.0,0.17,0.0,0.17,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335026,ROCCA DELLE MACIE CONFINI P/GRIG - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,DELICATO FAMILY VINEYARDS,335028,GNARLY HEAD AUTHENTIC BLK - 750ML,WINE,30.84,29.0,3.0,33.84,0.8569739952718676,62.84,2020-03-01
2020,3,PRESTIGE WINE IMPORTS,335085,STEMMARI ROSE,WINE,0.0,0.0,4.0,4.0,0.0,4.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335100,ANTINORI VERMENTINO - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,TREASURY WINE ESTATES AMERICAS COMPANY,335118,ST CLEMENT CAB - 750ML,WINE,0.59,0.0,1.0,1.5899999999999999,0.0,1.5899999999999999,2020-03-01
2020,3,FLAVOR SEEKERS LLC,335164,MANGRIA WH PEACH PEAR WINE COCKTAIL - 750ML,WINE,0.08,0.0,0.0,0.08,0.0,0.08,2020-03-01
2020,3,KYSELA PERE ET FILS LTD,335213,RUBUS PROPRIETARY RED BLEND - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335234,STARMONT CAB 12 - 375ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,PWSWN INC,335236,CAN XA BRUT CAVA - 750ML,WINE,1.91,3.0,5.0,6.91,0.4341534008683068,9.91,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335253,WILLAKENZIE P/GRIS - 750ML,WINE,0.33,0.0,1.0,1.33,0.0,1.33,2020-03-01
2020,3,SAN ANTONIO WINERY INC,335260,STELLA ROSA BLK - 750ML,WINE,36.5,41.0,32.0,68.5,0.5985401459854015,109.5,2020-03-01
2020,3,BACCHUS IMPORTERS LTD,335273,CANARD DUCHENE BRUT AUTH - 750ML,WINE,1.84,0.17,1.0,2.84,0.059859154929577475,3.01,2020-03-01
2020,3,CONSTELLATION BRANDS,335274,REX GOLIATH CAB - 1.5L,WINE,0.85,1.0,0.0,0.85,1.1764705882352942,1.85,2020-03-01
2020,3,CONSTELLATION BRANDS,335282,REX GOLIATH MER - 1.5L,WINE,0.17,0.0,0.0,0.17,0.0,0.17,2020-03-01
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",335285,SATELLITE S/BLC - 750ML,WINE,0.0,0.0,6.0,6.0,0.0,6.0,2020-03-01
2020,3,PWSWN INC,335289,PASO ROBLES PETITE COTE - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",335298,PICO MACCARIO LAVIG BARB - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,PWSWN INC,335309,MARC CELLARS CAB 12 - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,MONSIEUR TOUTON SELECTION,335330,RUBY RED - 750ML,WINE,21.29,24.0,29.0,50.29,0.4772320540862995,74.28999999999999,2020-03-01
2020,3,MOET HENNESSY USA,335355,HENNESSY VSOP 24/CS - 375ML,LIQUOR,5.69,6.0,0.0,5.69,1.054481546572935,11.690000000000001,2020-03-01
2020,3,HUB WINE CORPORATION,335356,90+ CELLARS LOT 50 PROSECCO - 750ML,WINE,0.0,0.0,6.0,6.0,0.0,6.0,2020-03-01
2020,3,REMY COINTREAU USA,335363,REMY MARTIN 1738 12/CS - 375ML,LIQUOR,3.68,5.0,0.0,3.68,1.358695652173913,8.68,2020-03-01
2020,3,HUB WINE CORPORATION,335369,90+ CELLARS LOT 42 P/GRIG 14 - 750ML,WINE,0.0,0.0,4.0,4.0,0.0,4.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335385,ROSCATO ROSE - 750ML,WINE,4.56,1.0,7.0,11.559999999999999,0.08650519031141869,12.559999999999999,2020-03-01
2020,3,HUB WINE CORPORATION,335418,90+ CELLARS LOT 53 CAB 14 - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-03-01
2020,3,HUB WINE CORPORATION,335420,90+ CELLARS LOT 75 RR P/NOIR 13 - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,CONSTANTINE WINES INC,33545,FREY NATURAL WH - 750ML,WINE,0.16,0.0,1.0,1.16,0.0,1.16,2020-03-01
2020,3,A I G WINE & SPIRITS,335452,LES FONTANELLES P/NOIR - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-03-01
2020,3,LANTERNA DISTRIBUTORS INC,335456,CASALINI P/GRIG - 750ML,WINE,0.0,0.0,9.0,9.0,0.0,9.0,2020-03-01
2020,3,LANTERNA DISTRIBUTORS INC,335458,CASALINI MONT-ABRZ - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-03-01
2020,3,PWSWN INC,335475,BRYN MAWR WILLAMETTE P/NOIR - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-03-01
2020,3,LUNEAU USA INC,335486,ROGER D'ANOIA CAVA BRUT - 750ML,WINE,0.08,0.0,6.0,6.08,0.0,6.08,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,335522,J.W. MORRIS CAB - 1.5L,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,335527,J.W. MORRIS CHARD - 1.5L,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,335531,J.W. MORRIS MER - 1.5L,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,TRADEWINDS SPECIALTY IMPORTS LLC,335540,ARRAYAN ROSE 14 - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,335549,TY KU CUCUMBER - 720ML,WINE,0.34,0.0,0.0,0.34,0.0,0.34,2020-03-01
2020,3,BACCHUS IMPORTERS LTD,335550,CONO SUR CHARD - 750ML,WINE,0.16,0.0,0.0,0.16,0.0,0.16,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,335554,J.W. MORRIS CHARD - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,335562,J.W. MORRIS P/NOIR,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,LANTERNA DISTRIBUTORS INC,335578,LAGO VIN VERDE - 750ML,WINE,0.58,0.0,8.0,8.58,0.0,8.58,2020-03-01
2020,3,LANTERNA DISTRIBUTORS INC,335580,PORTAL DA CALCADA VIN VERDE - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,LANTERNA DISTRIBUTORS INC,335582,LAGO RED BLEND - 750ML,WINE,0.0,0.0,5.0,5.0,0.0,5.0,2020-03-01
2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",335589,SANTA JULIA MT RED BLEND RESA - 750ML,WINE,0.49,0.0,17.0,17.49,0.0,17.49,2020-03-01
2020,3,PWSWN INC,335634,MARC CELLARS CHARD - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335642,CUL DE SAC P/GRIG - 750ML,WINE,0.0,0.0,7.0,7.0,0.0,7.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335644,CUL DE SAC MOSCATO - 750ML,WINE,0.0,0.0,4.0,4.0,0.0,4.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335646,CUL DE SAC CAB - 750ML,WINE,0.0,0.0,7.0,7.0,0.0,7.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335648,CUL DE SAC MER - 750ML,WINE,0.0,0.0,6.0,6.0,0.0,6.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335651,CUL DE SAC CHARD - 750ML,WINE,0.0,0.0,8.0,8.0,0.0,8.0,2020-03-01
2020,3,BARON FRANCOIS LTD,335662,COGNAC PARK CHAI NO 8 SINGLE BARREL - 750ML,LIQUOR,0.17,0.0,0.0,0.17,0.0,0.17,2020-03-01
2020,3,BACCHUS IMPORTERS LTD,335667,BUENA VISTA NORTH COAST P/NOIR - 750ML,WINE,0.08,0.0,2.0,2.08,0.0,2.08,2020-03-01
2020,3,DIONYSOS IMPORTS INC,335671,LE PETIT JAMMES CAHORS RED 13 - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-03-01
2020,3,OSLO ENTERPRISE,335678,PIGOUDET PREMIERE BLC/WH 14 - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335685,SUTTER HOME PNK MOSCATO - 187ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-03-01
2020,3,LANTERNA DISTRIBUTORS INC,335687,RODANO CHN CLASS - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335694,DAOU RES CAB - 750ML,WINE,0.34,0.0,0.0,0.34,0.0,0.34,2020-03-01
2020,3,DEUTSCH FAMILY WINE & SPIRITS,335696,BIB & TUCKER BOURBON - 750ML,LIQUOR,22.34,22.0,0.0,22.34,0.9847806624888094,44.34,2020-03-01
2020,3,OPICI FAMILY DISTRIBUTING OF MD,335698,UNCLE VAL'S RESTORATIVE GIN - 750ML,LIQUOR,1.02,1.0,0.0,1.02,0.9803921568627451,2.02,2020-03-01
2020,3,OPICI FAMILY DISTRIBUTING OF MD,335700,UNCLE VAL'S PEPPERED GIN - 750ML,LIQUOR,0.34,0.0,0.0,0.34,0.0,0.34,2020-03-01
2020,3,DELICATO FAMILY VINEYARDS,335707,BOTA BRICK CABERNET SAUVIGNON - 1.5L,WINE,10.16,9.0,6.0,16.16,0.556930693069307,25.16,2020-03-01
2020,3,DELICATO FAMILY VINEYARDS,335709,BOTA BRICK CHARDONNAY - 1.5L,WINE,7.45,7.0,2.0,9.45,0.7407407407407408,16.45,2020-03-01
2020,3,DELICATO FAMILY VINEYARDS,335714,BOTA BRICK PINOT GRIGIO - 1.5L,WINE,10.28,8.0,4.0,14.28,0.5602240896358543,22.28,2020-03-01
2020,3,PERNOD RICARD USA LLC,335718,CHIVAS EXTRA - 750ML,LIQUOR,13.9,21.0,0.0,13.9,1.5107913669064748,34.9,2020-03-01
2020,3,MONSIEUR TOUTON SELECTION,335720,PATRIZI MOSCAT DI ASTI - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,INTERBALT PRODUCTS CORP,335723,LEAF ORGANIC VODKA GLACIAL - 750ML,LIQUOR,0.08,0.0,0.0,0.08,0.0,0.08,2020-03-01
2020,3,BACCHUS IMPORTERS LTD,335731,PRICHARD'S SWEET LUCIFER BOURBON LIQUEUR - 750ML,LIQUOR,0.17,0.0,0.0,0.17,0.0,0.17,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335733,PICAROON GOLD RUM - 750ML,LIQUOR,0.51,0.0,0.0,0.51,0.0,0.51,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335735,PICAROON WHITE RUM - 750ML,LIQUOR,0.34,0.0,0.0,0.34,0.0,0.34,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335737,SLOOP BETTY VODKA - 750ML,LIQUOR,0.34,0.0,0.0,0.34,0.0,0.34,2020-03-01
2020,3,PWSWN INC,335742,MARC CELLARS P/NOIR - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,FREE RUN WINE MERCHANTS LLC,335749,APHROS TEN 12 - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-03-01
2020,3,CONSTANTINE WINES INC,335758,TRUTH CUVEE DE FUME - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,335765,RED KNOT SHZ - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-03-01
2020,3,CONSTELLATION BRANDS,335776,SALDO ZINFANDEL - 750ML,WINE,4.9,6.0,1.0,5.9,1.0169491525423728,11.9,2020-03-01
2020,3,ELITE WINES IMPORTS,335835,CEDRE HERITAGE CAHORS - 750ML,WINE,0.4,0.0,4.0,4.4,0.0,4.4,2020-03-01
2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,335854,LANDMARK OVERLOOK P/NOIR - 750ML,WINE,0.72,1.0,0.0,0.72,1.3888888888888888,1.72,2020-03-01
2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,335882,CAN BLAU CELL BLAU - 750ML,WINE,0.49,1.0,0.0,0.49,2.0408163265306123,1.49,2020-03-01
